DOI	PubMed_ID	Scopus_ID	Web_of_Science_ID	URL	Database	Document_Type_Final	Document_Type_Scopus	Document_Type_Web_of_Science	Document_Type_Other	Reference_Detail	CORE	Authors	Title 	Year	Publication_Date 	Early_Access_Date	Source_Title 	ISSN	ISBN	Volume	Issue	Page_Start	Page_End	Supplemental_Issue	Special_Issue	Meeting_Abstract	Notes	Reference_Type	Document_Citation	CARDIA_Document_Cited	Level_of_Influence	Scopus	WOS	PubMed	Embase	ASC	CINAHL	CHC	APA_PI	CK	Uptodate	NU	PQC	WC	AHRQ	PPH	CDC	HP2020	Healthgov	MedlinePlus	NAP	OA	Dataverse	Dryad	Figshare	Mendeley_Data	OSF	Vivili	Zenodo	DigitalHub
10.1161/01.ATV.0000231523.19199.45	16763159	2-s2.0-33746847377	WOS:000239391400022			Article	Article	Article	Article	MS	CORE	"Klos, KLE; Sing, CF; Boerwinkle, E; Hamon, SC; Rea, TJ; Clark, A; Fornage, M; Hixson, JE"	Consistent effects of genes involved in reverse cholesterol transport on plasma lipid and apolipoprotein levels in CARDIA participants	2006	AUG		ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY	1079-5642		26	8	1828	1836					Embase Journal Article				1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1093/eurheartj/ehl043	16728422	2-s2.0-33745471651	WOS:000238537400017			Article	Article	Article		MS	CORE	"Ali Kizilbash, M; Carnethon, MR; Chan, CL; Jacobs, DR; Sidney, S; Liu, K"	The temporal relationship between heart rate recovery immediately after exercise and the metabolic syndrome: the CARDIA study	2006	JUL		EUROPEAN HEART JOURNAL	0195-668X		27	13	1592	1596					Embase Journal Article				1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1093/aje/kwj199	16740591	2-s2.0-33745358819	WOS:000238536900002			Article	Article	Article		AS	CORE	"Lauderdale, DS; Knutson, KL; Yan, LJL; Rathouz, PJ; Hulley, SB; Sidney, S; Liu, K"	Objectively measured sleep characteristics among early-middle-aged adults - The CARDIA study	2006	1-Jul		AMERICAN JOURNAL OF EPIDEMIOLOGY	0002-9262		164	1	5	16					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1038/oby.2006.41	16571859	2-s2.0-33748157466	WOS:000238448000019			Article	Article	Article		MS	CORE	"Steffes, MW; Gross, MD; Lee, DH; Schreiner, PJ; Jacobs, DR"	"Adiponectin, visceral fat, oxidative stress, and early macrovascular disease: The coronary artery risk development in young adults study"	2006	FEB		OBESITY	1930-7381		14	2	319	326					Embase Journal Article				1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1159/000093384	16710093	2-s2.0-33745110920	WOS:000238357100004			Article	Article	Article		MS	CORE	"Hamon, SC; Kardia, SLR; Boerwinkle, E; Liu, K; Klos, KLE; Clark, AG; Sing, CF"	Evidence for consistent intragenic and intergenic interactions between SNP effects in the APOA1/C3/A4/A5 gene cluster	2006			HUMAN HEREDITY	0001-5652		61	2	87	96					Embase Journal Article				1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1111/j.1538-7836.2006.01907.x	16706972	2-s2.0-33646800836	WOS:000237597900019			Article	Article	Article		MS	CORE	"Reiner, AP; Carty, CL; Carlson, CS; Wan, JY; Rieder, MJ; Smith, JD; Rice, K; Fornage, M; Jaquish, CE; Williams, OD; Tracy, RP; Lewis, CE; Siscovick, DS; Boerwinkle, E; Nickerson, DA"	Association between patterns of nucleotide variation across the three fibrinogen genes and plasma fibrinogen levels: the Coronary Artery Risk Development in Young Adults (CARDIA) study	2006	JUN		JOURNAL OF THROMBOSIS AND HAEMOSTASIS	1538-7933		4	6	1279	1287					ASC Journal Article				1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1136/bmj.38779.584028.55	16603565	2-s2.0-33646475441	WOS:000237518400017			Article	Article	Article		MS	CORE	"Houston, TK; Person, SD; Pletcher, MJ; Liu, K; Iribarren, C; Kiefe, CI"	Active and passive smoking and development of glucose intolerance among young adults in a prospective cohort: CARDIA study	2006	6-May		BRITISH MEDICAL JOURNAL	0959-8146		332	7549	1064	1067					CINAHL Journal Article				1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1093/aje/kwj136	16597706	2-s2.0-33646725456	WOS:000237319100008			Article	Article	Article		MS	CORE	"Hozawa, A; Jacobs, DR; Steffes, MW; Gross, MD; Steffen, LM; Lee, DH"	Associations of serum carotenoid concentrations with the development of diabetes and with insulin concentration: Interaction with smoking - The Coronary Artery Risk Development in Young Adults (CARDIA) Study	2006	15-May		AMERICAN JOURNAL OF EPIDEMIOLOGY	0002-9262		163	10	929	937					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1001/jama.295.15.1793	16622141	2-s2.0-33645827507	WOS:000236886900022			Article	Article	Article		MS	CORE	"Yan, LJL; Liu, K; Daviglus, ML; Colangelo, LA; Kiefe, CI; Sidney, S; Matthews, KA; Greenland, P"	"Education, 15-year risk factor progression, and coronary artery calcium in young adulthood and early middle age - The Coronary Artery Risk Development in Young Adults study"	2006	19-Apr		JAMA-JOURNAL OF THE AMERICAN MEDICAL ASSOCIATION	0098-7484		295	15	1793	1800					CINAHL Journal Article				1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1161/CIRCULATIOHA.105.588327	16567569	2-s2.0-33645783203	WOS:000236540700010			Article	Article	Article		MS	CORE	"He, K; Liu, K; Daviglus, ML; Morris, SJ; Loria, CM; Van Horn, L; Jacobs, DR; Savage, PJ"	Magnesium intake and incidence of metabolic syndrome among young adults	2006	4-Apr		CIRCULATION	0009-7322		113	13	1675	1682					WOS Article				1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1016/j.ypmed.2005.12.008	16480762	2-s2.0-33644892180	WOS:000236421200007			Article	Article	Article		MS	CORE	"Hozawa, A; Houston, T; Steffes, MW; Widome, R; Williams, OD; Inibarren, C; Pletcher, MJ; Daviglus, ML; Carr, JJ; Jacobs, DR"	The association of cigarette smoking with self-reported disease before middle age: The Coronary Artery Risk Development in Young Adults (CARDIA) study	2006	MAR		PREVENTIVE MEDICINE	0091-7435		42	3	193	199					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1207/s15327558ijbm1301_6	16503840	2-s2.0-33646009731	WOS:000235943900006			Article	Article	Article		MS	CORE	"Knox, S; Barnes, A; Kiefe, C; Lewis, CE; Iribarren, C; Matthews, KA; Wong, ND; Whooley, M"	"History of depression, race, and cardiovascular risk in CARDIA"	2006			INTERNATIONAL JOURNAL OF BEHAVIORAL MEDICINE	1070-5503		13	1	44	50					CINAHL Journal Article				1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1161/01.HYP.0000200713.44895.38	16446400	2-s2.0-33644986917	WOS:000235372300021			Article	Article	Article		MS	CORE	"Matthews, KA; Zhu, S; Tucker, DC; Whooley, MA"	Blood pressure reactivity to psychological stress and coronary calcification in the coronary artery risk development in young adults study	2006	MAR		HYPERTENSION	0194-911X		47	3	391	395					Embase Journal Article				1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1001/archinte.166.3.345	16476876	2-s2.0-32644443623	WOS:000235288700012			Article	Article	Article		MS	CORE	"Lakoski, SG; Herrington, DM; Siscovick, DM; Hulley, SB"	C-reactive protein concentration and incident hypertension in young adults - The CARDIA study	2006	13-Feb		ARCHIVES OF INTERNAL MEDICINE	0003-9926		166	3	345	349					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1079/BJN20051638	16469154	2-s2.0-33644910721	WOS:000235234700020			Article	Article	Article		MS	CORE	"Andersen, LF; Jacobs, DR; Gross, MD; Schreiner, PJ; Williams, OD; Lee, DH"	Longitudinal associations between body mass index and serum carotenoids: the CARDIA study	2006	FEB		BRITISH JOURNAL OF NUTRITION	0007-1145		95	2	358	365					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1097/01.psy.0000195967.51768.ea	16449410	2-s2.0-33744458191	WOS:000234936500007			Article	Article	Article		AS	CORE	"Cohen, S; Schwartz, JE; Epel, E; Kirschbaum, C; Sidney, S; Seeman, T"	"Socioeconomic status, race, and diurnal cortisol decline in the Coronary Artery Risk Development in Young Adults (CARDIA) Study"	2006	JAN-FEB		PSYCHOSOMATIC MEDICINE	0033-3174		68	1	41	50					CINAHL Journal Article				1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
10.1207/s15327914nc5301_7	16351507	2-s2.0-30344464959	WOS:000234548200007			Article	Article	Article		MS	CORE	"Colangelo, LA; Chin, BCH; Liu, K; Kopp, PA; Gann, PH; Gapstur, SM"	"IGF-1, IGFBP-3, and nutritional factors in young black and white men: The CARDIA male hormone study"	2005			NUTRITION AND CANCER-AN INTERNATIONAL JOURNAL	0163-5581		53	1	57	64					CINAHL Journal Article				1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1089/jwh.2005.14.917	16372893	2-s2.0-31344442267	WOS:000234348100006			Article	Article	Article		MS	CORE	"Gunderson, EP; Whitmer, RA; Lewis, CE; Quesenberry, CP; West, DS; Sidney, S"	Do long-term HDL-C declines associated with a first birth vary by apo E phenotype? The coronary artery risk development in young adults (CARDIA) study	2005	DEC		JOURNAL OF WOMENS HEALTH	1540-9996		14	10	917	928					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1093/ajcn/82.6.1169	16332648	2-s2.0-31444431802	WOS:000233926700005			Article	Article	Article		MS	CORE	"Steffen, LM; Kroenke, CH; Yu, XH; Pereira, MA; Slattery, ML; Van Horn, L; Gross, MD; Jacobs, DR"	"Associations of plant food, dairy product, and meat intakes with 15-y incidence of elevated blood pressure in young black and white adults: the Coronary Artery Risk Development in Young Adults (CARDIA) Study"	2005	DEC		AMERICAN JOURNAL OF CLINICAL NUTRITION	0002-9165		82	6	1169	1177					CINAHL Journal Article CEU				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1097/01.psy.0000188443.48405.eb	16314588	2-s2.0-33645641218	WOS:000233690100004			Article	Article	Article		MS	CORE	"Lehman, BJ; Taylor, SE; Kiefe, CI; Seeman, TE"	Relation of childhood socioeconomic status and family environment to adult metabolic functioning in the CARDIA study	2005	NOV-DEC		PSYCHOSOMATIC MEDICINE	0033-3174		67	6	846	854					CINAHL Journal Article				1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1016/j.ahj.2005.04.016	16290964	2-s2.0-27744519534	WOS:000233478800014			Article	Article	Article		MS	CORE	"Pletcher, MJ; Kiefe, CI; Sidney, S; Carr, JJ; Lewis, CE; Hulley, SB"	Cocaine and coronary calcification in young adults: The Coronary Artery Risk Development in Young Adults (CARDIA) study	2005	NOV		AMERICAN HEART JOURNAL	0002-8703		150	5	921	926					Embase Journal Article				1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1093/aje/kwi215	16076836	2-s2.0-23944493913	WOS:000231363800014			Article	Article	Article		MS	CORE	"Rahman, A; Gibney, L; Person, SD; Williams, OD; Kiefe, C; Jolly, P; Roseman, J"	Validity of self-reports of reasons for hospitalization by young adults and risk factors for discordance with medical records	2005	1-Sep		AMERICAN JOURNAL OF EPIDEMIOLOGY	0002-9262		162	5	491	498					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1373/clinchem.2004.044859	15951317	2-s2.0-23044461195	WOS:000230766000018			Article	Article	Article		MS	CORE	"Yu, XH; Jacobs, DR; Schreiner, PJ; Gross, MD; Steffes, MW; Fornage, M"	The uncoupling protein 2 Ala55Val polymorphism is associated with diabetes mellitus: The CARDIA study	2005	AUG		CLINICAL CHEMISTRY	0009-9147		51	8	1451	1456					Embase Journal Article				1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1016/j.metabol.2005.02.005	15988700	2-s2.0-20444446401	WOS:000230281900011			Article	Article	Article		MS	CORE	"Fornage, M; Jacobs, DR; Steffes, MW; Gross, MD; Bray, MS; Schreiner, PJ"	Inverse effects of the PPAR gamma 2 Pro12Ala polymorphism on measures of adiposity over 15 years in African Americans and whites - The CARDIA study	2005	JUL		METABOLISM-CLINICAL AND EXPERIMENTAL	0026-0495		54	7	910	917					Embase Journal Article				1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1373/clinchem.2004.045872	15890893	2-s2.0-23444432659	WOS:000230101200015			Article	Article	Article		MS	CORE	"Lee, DH; Jacobs, DR; Gross, M; Steffes, M"	Serum gamma-glutamyltransferase was differently associated with microalbuminuria by status of hypertension or diabetes: The coronary artery risk development in young adults (CARDIA) study	2005	JUL		CLINICAL CHEMISTRY	0009-9147		51	7	1185	1191					Embase Journal Article				1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1086/431366	15897982	2-s2.0-20544459972	WOS:000229794500006			Article	Article	Article		MS	CORE	"Carlson, CS; Aldred, SF; Lee, PK; Tracy, RP; Schwartz, SM; Rieder, M; Liu, KA; Williams, OD; Iribarren, C; Lewis, EC; Fornage, M; Boerwinkle, E; Gross, M; Jaquish, C; Nickerson, DA; Myers, RM; Siscovick, DS; Reiner, AP"	Polymorphisms within the C-reactive protein (CRP) promoter region are associated with plasma CRP levels	2005	JUL		AMERICAN JOURNAL OF HUMAN GENETICS	0002-9297		77	1	64	77					WOS Article				1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1093/ije/dyh381	15659475	2-s2.0-18444411700	WOS:000228978900017			Article	Article	Article		MS	CORE	"Sloan, RP; Huang, MH; Sidney, S; Liu, K; Williams, OD; Seeman, T"	Socioeconomic status and health: is parasympathetic nervous system activity an intervening mechanism?	2005	APR		INTERNATIONAL JOURNAL OF EPIDEMIOLOGY	0300-5771		34	2	309	315					Embase Journal Article				1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1007/s00439-005-1258-3	15744522	2-s2.0-21444451164	WOS:000228540400011			Article	Article	Article		MS	CORE	"Taylor, BC; Schreiner, PJ; Doherty, TM; Fornage, M; Carr, JJ; Sidney, S"	Matrix Gla protein and osteopontin genetic associations with coronary artery calcification and bone density: the CARDIA study	2005	MAY		HUMAN GENETICS	0340-6717		116	6	525	528					ASC Journal Article				1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1249/01.MSS.0000158190.56061.32	15809559	2-s2.0-16444364167	WOS:000228166900012			Article	Article	Article		MS	CORE	"Carnethon, MR; Jacobs, DR; Sidney, S; Sternfeld, B; Gidding, SS; Shoushtari, C; Liu, K"	"A longitudinal study of physical activity and heart rate recovery: CARDIA, 1987-1993"	2005	APR		MEDICINE AND SCIENCE IN SPORTS AND EXERCISE	0195-9131		37	4	606	612					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1136/jech.2003.018846	15767387	2-s2.0-15544362741	WOS:000228010300016			Article	Article	Article		MS	CORE	"Henderson, C; Roux, AVD; Jacobs, DR; Kiefe, CI; West, D; Williams, DR"	"Neighbourhood characteristics, individual level socioeconomic factors, and depressive symptoms in young adults: the CARDIA study"	2005	APR		JOURNAL OF EPIDEMIOLOGY AND COMMUNITY HEALTH	0143-005X		59	4	322	328					CINAHL Journal Article				1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1194/jlr.M400437-JLR200	15604515	2-s2.0-23244455881	WOS:000227450900019			Article	Article	Article		MS	CORE	"Klos, KLE; Hamon, S; Clark, AG; Boerwinkle, E; Liu, K; Sing, CF"	"APOA5 polymorphisms influence plasma triglycerides in young, healthy African Americans and whites of the CARDIA Study"	2005	MAR		JOURNAL OF LIPID RESEARCH	0022-2275		46	3	564	570					Embase Journal Article				1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1016/j.amjcard.2004.11.010	15721105	2-s2.0-13844298896	WOS:000227156400016			Article	Article	Article		MS	CORE	"Gardin, JM; Iribarren, C; Detrano, RC; Liu, K; Schreiner, PJ; Loria, CM; Wong, ND"	"Relation of echocardiographic left ventricular mass, geometry and wall stress, and left atrial dimension to coronary calcium in young adults (The CARDIA Study)"	2005	1-Mar		AMERICAN JOURNAL OF CARDIOLOGY	0002-9149		95	5	626	629					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1093/aje/kwi062	15718478	2-s2.0-14644424006	WOS:000227126200003			Article	Article	Article		MS	CORE	"Pletcher, MJ; Varosy, P; Kiefe, CI; Lewis, CE; Sidney, S; Hulley, SB"	"Alcohol consumption, binge drinking, and early coronary calcification: Findings from the coronary artery risk development in young adults (CARDIA) study"	2005	1-Mar		AMERICAN JOURNAL OF EPIDEMIOLOGY	0002-9262		161	5	423	433					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1038/oby.2004.255	15687406	2-s2.0-18944402230	WOS:000226678700018			Article	Article	Article		MS	CORE	"Gunderson, EP; Quesenberry, CP; Lewis, CE; Tsai, AL; Sternfeld, B; West, DS; Sidney, S"	Development of overweight associated with childbearing depends on smoking habit: The Coronary Artery Risk Development in Young Adults (CARDIA) Study	2004	DEC		OBESITY RESEARCH	1071-7323		12	12	2041	2053					APA PI Journal Article				1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10.1016/j.socscimed.2004.06.056	15589670	2-s2.0-10044256186	WOS:000226477700008			Article	Article	Article		MS	CORE	"Karlamangla, AS; Singer, BH; Williams, DR; Schwartz, JE; Matthews, KA; Kiefe, CI; Seeman, TE"	Impact of socioeconomic status on longitudinal accumulation of cardiovascular risk in young adults: the CARDIA Study (USA)	2005	MAR		SOCIAL SCIENCE & MEDICINE	0277-9536		60	5	999	1015					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1016/j.socscimed.2004.06.007	15550296	2-s2.0-8644253370	WOS:000226404000003			Article	Article	Article		MS	CORE	"Iribarren, C; Jacobs, DR; Kiefe, CI; Lewis, CE; Matthews, KA; Roseman, JM; Hulley, SB"	"Causes and demographic, medical, lifestyle and psychosocial predictors of premature mortality: the CARDIA study"	2005	FEB		SOCIAL SCIENCE & MEDICINE	0277-9536		60	3	471	482					CINAHL Journal Article				1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1016/S0140-6736(04)17663-0	15639678	2-s2.0-11444266163	WOS:000226213100026			Article	Article	Article		MS	CORE	"Pereira, MA; Kartashov, AI; Ebbeling, CB; Van Horn, L; Slattery, M; Jacobs, DR; Ludwig, DS"	"Fast-food habits, weight gain, and insulin resistance (the CARDIA study): 15-year prospective analysis"	2005	1-Jan		LANCET	0140-6736		365	9453	36	42					CINAHL Journal Article				1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
	15598782	2-s2.0-11144235324	WOS:000226077100033			Article	Article	Article		MS	CORE	"Gapstur, SM; Kopp, P; Chiu, BCH; Gann, PH; Colangelo, LA; Liu, K"	"Longitudinal associations of age, anthropometric and lifestyle factors with serum total insulin-like growth factor-I and IGF binding protein-3 levels in black and white men: the CARDIA male hormone study"	2004	DEC		CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION	1055-9965		13	12	2208	2216					Embase Journal Article				1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1161/01.ATV.0000148322.89911.44	15499045	2-s2.0-11144234644	WOS:000226065900036			Article	Article	Article		MS	CORE	"Iribarren, C; Gross, MD; Darbinian, JA; Jacobs, DR; Sidney, S; Loria, CM"	Association of lipoprotein-associated phospholipase A(2) mass and activity with calcified coronary plaque in young adults - The CARDIA study	2005	JAN		ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY	1079-5642		25	1	216	221					Embase Journal Article				1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1373/clinchem.2004.037630	15514100	2-s2.0-11144285386	WOS:000225991100022			Article	Article	Article		MS	CORE	"Gross, M; Steffes, M; Jacobs, DR; Yu, XH; Lewis, L; Lewis, CE; Loria, CM"	Plasma F-2-isoprostanes and coronary artery calcification: The CARDIA study	2005	JAN		CLINICAL CHEMISTRY	0009-9147		51	1	125	131					Embase Journal Article				1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.2105/AJPH.94.12.2125	15569964	2-s2.0-9644255933	WOS:000225560800023			Article	Article	Article		MS	CORE	"Mustillo, S; Krieger, N; Gunderson, EP; Sidney, S; McCreath, H; Kiefe, CI"	Self-reported experiences of racial discrimination and black-white differences in preterm and low-birthweight deliveries: The CARDIA study	2004	DEC		AMERICAN JOURNAL OF PUBLIC HEALTH	0090-0036		94	12	2125	2131					CINAHL Journal Article				1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
10.2337/diacare.27.11.2707	15505009	2-s2.0-7444240186	WOS:000224825800022			Article	Article	Article		MS	CORE	"Carnethon, MR; Loria, CM; Hill, JO; Sidney, S; Savage, PJ; Liu, K"	"Risk factors for the metabolic syndrome - The Coronary Artery Risk Development in Young Adults (CARDIA) study, 1985-2001"	2004	NOV		DIABETES CARE	0149-5992		27	11	2707	2715					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1093/aje/kwh289	15466497	2-s2.0-5444243622	WOS:000224361000004			Article	Article	Article		MS	CORE	"Colangelo, LA; Liu, K; Gapstur, SM"	"Insulin-like growth factor-1, insulin-like growth factor binding protein-3, and cardiovascular disease risk factors in young black men and white men - The CARDIA Male Hormone Study"	2004	15-Oct		AMERICAN JOURNAL OF EPIDEMIOLOGY	0002-9262		160	8	750	757					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1016/j.annepidem.2003.10.006	15301786	2-s2.0-4043140771	WOS:000223407900008			Article	Article	Article		MS	CORE	"Steffes, MW; Gross, MD; Schreiner, PJ; Yu, XH; Hilner, JE; Gingerich, R; Jacobs, DR"	"Serum adiponectin in young adults - Interactions with central adiposity, circulating levels of glucose, and insulin resistance: The CARDIA study"	2004	AUG		ANNALS OF EPIDEMIOLOGY	1047-2797		14	7	492	498					CINAHL Journal Article				1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1207/s15324796abm2801_2	15249254	2-s2.0-3342962365	WOS:000222836500002			Article	Article	Article		MS	CORE	"Markovitz, JH; Matthews, KA; Whooley, M; Lewis, CE; Greenlund, KJ"	Increases in job strain are associated with incident hypertension in the CARDIA study	2004	AUG		ANNALS OF BEHAVIORAL MEDICINE	0883-6612		28	1	4	9					ASC Journal Article				1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.1161/01.CIR.0000133415.37578.E4	15210592	2-s2.0-3042816937	WOS:000222461800015			Article	Article	Article		MS	CORE	"Matthews, KA; Katholi, CR; McCreath, H; Whooley, MA; Williams, DR; Zhu, S; Markovitz, JH"	Blood pressure reactivity to psychological stress predicts hypertension in the CARDIA study	2004	6-Jul		CIRCULATION	0009-7322		110	1	74	78					CINAHL Journal Article				1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
